Gene,SDI
FKBP7,0
ZFR,2.77591409
ASB1,1.88273543
ASB4,2.62661274
NUB1,1.94162869
HSPB11,3.92734676
SARAF,1.68643539
TPPP3,2.82619788
ASB2,2.54518328
ASB2,2.54518328
MPP6,2.95534231
SUFU,4.76588791
OAZ3,4.8026352
LSM7,7.25374916
LSM8,2.41073264
CPSF3,1.12427871
TRAPPC2L,5.48935585
HECA,2.95412667
VPS29,7.30617167
CYB5R2,2.96321004
NLK,3.66240179
PADI3,2.61026656
PADI3,2.61026656
ACSL5,6.79317767
GPRC5B,9.8427532
EMCN,2.98458357
CYB5R1,6.93212225
ZNF44,0
SELENOT,2.87518539
RAB23,9.72931173
CAB39,6.91641373
UIMC1,2.90057461
FBXO40,1.24285218
DNAJB11,2.85010311
CMPK1,4.8220391
POLR3K,4.68954626
WBP11,5.11175488
UPB1,1.99992492
MSRB1,2.89080329
RAPGEF6,4.90678796
GHRL,5.95800475
WWOX,7.50664398
ARID4B,2.75424746
CD244,2.8596958
LUC7L3,4.27157954
RTEL1,2.76192133
HIGD1B,0
ERAP1,9.82593735
TMEM8B,5.7517902
CDK12,9.1043423
C9orf78,1.97950538
SYT17,2.97824451
ATP8A2,5.93119645
RAB8B,14.53302422
INPP5K,10.67640998
GNG13,2.97119955
STK26,10.70464335
TM7SF3,2.99456272
RSF1,4.19869271
MAP3K20,2.61026656
MYOZ2,2.38343565
KDM3B,2.7276981
"",1.98266541
ASIC5,1.98266541
SIX4,2.70285551
COQ3,2.4194034
CALML5,3.94067373
TUBA8,2.79327234
PHAX,5.74333884
GALNT7,4.94847133
ADA2,3.958108
BCL11A,2.75424746
BTBD1,2.94692815
SPA17,5.57012788
IL17D,0
NUDT9,2.99003253
CHIC1,1.99038055
TM6SF2,2.92721097
TM6SF1,1.99953888
UBASH3A,4.78112192
ZFYVE1,8.57571328
LRP1B,1.99683531
PANK1,4.85675448
SHC3,1.96798985
NUP54,1.52838502
TPCN1,4.78481845
CLIC5,5.93386789
STX18,4.75243423
MBD3,6.68115426
ADAM22,2.98166881
BCO1,0
PRKAG3,3.97104425
PTOV1,2.94848403
S1PR5,1.98266541
RIPPLY3,0
FXYD7,0
FXYD6,0
FXYD5,0
FXYD4,0
P2RY13,1.9906586
GPR84,4.88367471
IL20RA,1.98266541
IL20RB,1.98266541
FGFRL1,4.95504887
C11orf24,2.98956522
TRIM34,1.24285218
CDHR5,5.79604139
CDHR5,5.79604139
CLDN22,2.99379197
MYO3A,5.82679132
DUOX1,2.84360169
RAB4B,6.49752373
RAB24,6.65101387
PELO,1.86907763
SLCO1C1,1.74820254
PPIL3,0
FTHL17,0
CNTN5,3.98209705
CSNK1G1,2.61026656
A4GALT,1.99819933
CPSF2,2.77022175
BRWD1,3.57856014
SLC37A1,2.68935472
RBM11,2.19615612
PCBP3,2.97639148
YBEY,0
SMIM11A,0
MIS18A,4.68844654
TSPEAR,3.98310152
SETD4,0
FAM3B,1.97755717
RIPK4,1.9940426
CLIC6,2.99874433
GSAP,0
TLR9,13.61371228
POLE3,3.42187003
CHRAC1,1.50344704
GPR88,4.88174262
H2BS1,4.91073872
MRPL39,2.40705282
DCUN1D1,2.88406178
NANS,2.80599269
CYCS,6.70271353
ERRFI1,3.72178478
KCNK10,1.74820254
TREM2,2.98458357
TREM1,3.95177337
SNTG1,4.92004083
SNTG2,3.93070452
SNTG2,3.93070452
SNTG2,3.93070452
GPR173,1.98266541
GPR85,2.98956522
GNG2,3.9566347
GDAP1,4.82796636
DPM3,5.70091316
SOX18,2.59164007
UNC93A,1.98266541
CYTL1,0
WNT4,8.89176778
HAO1,2.70023042
TERF2IP,10.63829
SLC38A2,6.76260385
NLGN3,10.90164587
SIAE,2.9506088
TAS2R5,1.98266541
DNAJC10,3.55535984
YIPF1,6.31682218
GAR1,6.67025
SSH1,7.8058922
SEMA5B,0
GFOD1,0
RBM27,2.78954169
SASH3,1.86907763
,0
KCTD5,2.93276621
ANLN,5.92239345
RIN2,0
ATAD2B,1.61745951
MOV10L1,2.34569259
TAF7L,1.98994856
PRR13,1.97950538
MRPS21,2.67532793
FBXW5,3.50633614
CCSER2,0
RETREG1,4.49543965
XRN1,7.93827291
ETAA1,0
SPIN2A,1.97950538
ANKIB1,1.76149727
MIOS,5.9292957
ZFAND6,0
ARMCX6,1.99972451
MIEF1,3.77786889
TOLLIP,9.83259126
KRT20,2.7347513
KRT20,2.7347513
NLE1,1.72112764
RNF216,2.81650798
PLEKHA5,2.99131281
PIMREG,1.72112764
CHPF2,3.80068431
DGCR8,5.59756548
UGT2B28,4.70886939
OTULINL,1.83307163
NEURL1B,0
TMX3,4.95191535
PRMT7,3.61775274
HEATR5B,1.9994867
SMOX,3.72584982
TMCO1,2.62702429
RBM47,0
ZDHHC13,5.76854447
CPVL,0
DHX29,1.8857848
ADAMTSL4,1.99997768
RHOF,9.63581514
PCDH18,0
HMGCLL1,4.70452284
EXOSC4,9.40262355
DDX4,2.46695931
MTRF1L,1.47083869
PUS7,0
APBB1IP,5.95859271
CCDC93,1.80174946
WDR44,3.61468023
MIER2,3.87837875
USP53,0
MRPL50,1.89366683
CCHCR1,2.90944105
CCHCR1,2.90944105
CCHCR1,2.90944105
CCHCR1,2.90944105
CCHCR1,2.90944105
CCHCR1,2.90944105
EXOC6,6.83839155
SHLD2,1.47448121
ROBO4,1.99980452
NDUFB11,3.82032751
FAM193B,2.75424746
DDIT4,3.31024041
RC3H2,3.95880047
TOMM7,2.43411588
MTMR12,1.24285218
RNF186,0
SDK2,3.96733507
NECAB2,3.89558606
MAGEL2,4.64201866
MAGEL2,4.64201866
GNL3L,4.8124663
WDR5B,1.97918313
DDX49,0
ING3,4.21166694
SGTB,2.8573403
SPATA6,1.99955579
EPB41L4B,5.81374375
DLL4,1.98266541
UGT1A10,3.70442454
UGT1A8,3.70442454
UGT1A7,3.70442454
UGT1A6,3.70442454
UGT1A5,2.94666876
,0
EGLN1,2.61026656
GNB1L,1.98468009
LZTFL1,0
EQTN,4.39182235
MXRA8,3.9975404
UGT1A9,3.70442454
NDFIP2,8.10871685
DDX56,1.99980486
INO80,6.65348039
CCNJ,2.84036681
FBXL19,1.94644613
VSIG10,0
ARL15,1.99960481
PAF1,5.91769793
PARP14,3.80509669
HES2,0
MAP10,4.54301148
MINDY2,2.95794418
UGT1A4,3.70442454
UGT1A1,5.63695869
UGT1A3,3.70442454
PCDHB18P,0
TBC1D13,1.99733796
WDR74,2.92795475
TMEM106B,4.81266614
RSBN1,0
LRRN3,0
CRLS1,2.91261793
GTPBP2,2.98155879
CROT,3.51865829
ZNHIT6,1.99976847
P4HTM,2.87518539
MANSC1,0
MANSC1,0
RRN3,2.25891168
RRN3,2.25891168
PDP1,0
MARCHF5,5.7501398
CNGB3,1.99995969
RBFOX1,2.80908984
SLC6A20,2.65714781
BTN2A3P,1.98118507
OTUD4,1.86907763
NKX1-1,0
TMED9,10.06325061
SLC35F2,0
RAB39A,6.80137947
MPHOSPH8,6.67844402
FEV,1.69762243
XAF1,2.58962642
LEPROT,4.66534713
LY6K,4.98088361
EPDR1,1.99942584
FBLIM1,5.95377109
FNDC8,0
IL17RD,2.70602766
FAM20A,4.8774164
PCSK4,2.87389495
GRAMD1C,0
ROPN1,2.92422338
ZRANB1,4.37655952
TRIM44,0
BTG4,1.86907763
HYDIN,0
DIRAS2,0
PPP1R12C,0
CFAP46,0
RNF111,5.6832801
NSMCE4A,4.49967818
ALKBH4,3.75310753
BORCS6,1.98058434
DNAJB12,3.86563821
TET2,0
KCTD9,1.42333674
TRPM4,8.8702743
BNC2,0
MED18,2.82124848
MED18,2.82124848
DCHS2,1.98266541
DCHS2,1.98266541
MBTD1,0
KLHL24,5.95898933
HAUS6,5.98680533
TRIT1,1.47083869
CNNM2,2.98487248
AHI1,8.77729681
ZNF586,0
DYM,2.93471609
SAMD9,2.55589424
GIPC2,1.99984027
ZNF562,0
AFTPH,5.33846763
QPCTL,3.92028495
GATAD2A,3.37645911
ZNF280D,0
"",0
NDE1,9.66786668
NDE1,9.66786668
ERCC6L,2.9944913
TRPM7,2.97859857
SWT1,0
CDHR2,6.87936047
NXPE4,0
BCAS3,7.71259058
ASPN,1.00352946
BEST2,2.98550727
VPS13C,4.91703006
GDAP2,0
BSPRY,2.96580935
WBP1L,0
LRRC49,1.97201879
APTX,5.30305542
BIVM,2.96075022
MFSD6,1.84815186
SYTL2,5.84394571
ESRP1,2.08001096
SIDT1,0
ARHGEF38,0
DEF8,0
FBXL12,3.69240169
ANKRD49,0
PAQR5,0
WDR55,1.97590249
TENT5C,1.86907763
GON4L,2.08001096
GDPD2,4.9665279
PGPEP1,0
ELP6,2.83037542
MS4A12,0
SNRK,1.86907763
CC2D1A,6.92087766
CC2D1A,6.92087766
TOR4A,2.99751056
PPP1R14D,0
TMEM214,5.61561457
TMEM104,0
EPS8L1,4.98129049
QRICH1,1.95715773
PIGG,3.58599447
PALMD,2.99510775
FNBP1L,5.55452334
CNTLN,5.78857152
DCAF16,1.99027837
ZCCHC2,0
DPP8,1.24285218
ST7L,0
BCOR,1.47475579
TEX10,4.71282773
ANKHD1,0
CWC25,0.98611738
CWC25,0.98611738
RETSAT,3.74244094
PLPPR1,1.99890994
PLPPR1,1.99890994
NSUN2,5.58136386
ALKBH5,4.46039612
INO80D,1.61745951
INO80D,1.61745951
NCAPG2,3.80684229
MTMR10,1.24285218
MTMR10,1.24285218
RNF43,3.91588534
SLC66A1,3.91993022
CASZ1,2.822999
ELOVL2,2.13725004
PXK,4.86071817
LAX1,5.91944326
CDKAL1,4.70997211
TTC19,4.93407647
MKS1,6.73784279
NSD3,2.71650374
CYP2W1,5.75575171
TASOR2,2.81650798
SPDL1,4.71722972
SEMA4C,6.96044849
RPP25,3.97404182
FOCAD,1.99961998
YTHDF1,0
TMEM260,0
CMTM6,6.72147093
DNAAF5,1.98024686
DUS2,1.77919729
CHTF8,1.99830443
RASIP1,1.91165709
LIME1,2.99103963
UBE2R2,0
CHCHD3,5.70721251
BPNT2,7.76814729
TMEM161A,0
HAUS4,4.25685901
TRMT10C,4.19557584
RHBDL2,0
KANSL2,5.68513274
DUSP23,3.66240179
ADPRS,4.05622829
SOHLH2,1.86907763
SARS2,1.47083869
SARS2,1.47083869
COMMD4,1.86907763
OCIAD1,1.99955206
RNF125,2.74963826
ABITRAM,1.99937564
DNAJC28,0
DNAJC28,0
SLC41A3,1.98266541
LPCAT2,5.6221905
MRPL16,1.89366683
SDHAF2,3.61517103
COMMD8,1.97950538
TRNAU1AP,1.86907763
ODR4,0
FAM120C,0
C1orf109,1.86907763
PARP16,7.70868116
TXNL4B,3.67712368
TMEM160,0
ODAM,5.93564085
GEMIN8,6.44515936
SSH3,2.77591409
TIPIN,5.24607134
UCKL1,2.61026656
C1orf56,0
PIGX,1.99205705
TMEM70,3.6283802
HPF1,0
TTC12,0
BANP,0.75300147
TMEM132A,5.30879917
INTS11,5.68871121
THG1L,1.73010826
SLC35F6,6.78168554
PLAAT2,1.99962367
C2orf42,1.73824092
NMRK1,0
CLN6,4.7893446
PINX1,5.72789008
PINX1,5.72789008
HCFC1R1,1.95715773
ACSM5,0
C1orf159,0
ZSCAN2,0
GID8,1.99961509
OXSM,1.73010826
MTARC2,2.51038035
TESC,6.78795579
AURKAIP1,5.15332154
TMCO3,0
PAK1IP1,0
PAK1IP1,0
LAMTOR1,9.57455313
RMND1,0
TRMT61B,2.73066638
FAM118A,0
HERC6,1.94162869
FAM174C,2.99316238
PARPBP,2.8837233
PIH1D1,4.93661627
PPP2R3C,4.67040738
MCUB,5.71358668
STX17,16.23654466
PRPF39,2.31494359
MARCHF1,9.50691942
C14orf119,1.73010826
TTC38,0
PID1,0
PHIP,0
TMEM255A,0
HEATR3,0
C17orf80,1.99980452
USP47,3.76432622
SLC35A5,3.65089468
FKBP14,0
MOCOS,0
NOL8,1.72112764
CCDC40,2.93075255
PTCD3,5.75406661
CDCA4,2.97278462
TRMT12,0
EPN3,7.75324996
PLEKHB2,1.9995094
VPS37C,3.27310196
MRPL20,3.39973904
ATG16L1,4.68905361
ATG16L1,4.68905361
ZWILCH,3.01955146
SUSD4,1.99148342
WIPI1,10.42864925
SLC52A1,1.74820254
PDPR,2.59674827
ENOX1,2.90245817
TMEM248,0
DET1,2.5586905
RNF31,3.96126761
RNF31,3.96126761
OXR1,3.25116935
UACA,4.94731146
TMEM45A,0
FEZF2,0
TAPBPL,3.9300055
IFT57,8.6815342
ARGLU1,1.85360973
KIF26B,2.82761512
KIF26B,2.82761512
SOBP,0
RADX,0
SLC38A4,1.74820254
MED9,0
TMEM51,0
NTAQ1,1.94162869
GPATCH1,1.71565075
SAMD4B,2.87465118
WDR70,1.9312257
DMAC2,1.99145868
ATG2B,4.8797409
RALGPS2,1.93488498
GPATCH2,1.52096818
ANO1,4.94565415
AGGF1,2.77954856
MAGOHB,3.66224972
PLEKHJ1,3.55782526
DYNC2I1,9.32430938
XKR8,2.85393962
ARHGAP17,5.69925024
ARHGAP17,5.69925024
TMEM39B,0
SLC6A15,1.98266541
CRTAC1,1.99996261
FANCL,5.02455858
AKIRIN2,2.8982179
PIWIL2,8.62155923
CEP192,3.19427097
HEATR1,7.52565432
TRIM68,5.35981898
ANO10,3.86906315
ARMC4,1.81445129
RBM28,2.47939877
LARP1B,0
WRAP53,4.04335796
FIGN,4.71101719
ANKZF1,2.98671619
ELP3,4.61523709
HAUS2,3.70565126
CDCA8,10.65974267
LRRC8D,5.90450028
THAP1,3.17369166
ZDHHC4,3.60313004
RBM23,3.91596332
MTPAP,1.09242287
TMEM38B,3.89263099
SDAD1,1.72112764
MSTO1,1.96273496
DARS2,2.3905368
RFWD3,5.44072535
ARHGEF10L,1.24285218
TMEM33,5.3541768
PNPO,1.97950538
SHQ1,4.48302222
CEP55,8.75184635
CENPQ,3.88983069
MSL2,1.42810833
MRPS18A,2.79182173
PRMT6,3.57856014
TBCCD1,1.96816713
DNAAF2,1.24285218
MRPS10,1.89366683
INTS10,2.28356129
KLHL11,1.95861028
SEC61A2,4.6842309
RMDN3,5.81396853
MRM3,1.47083869
FAIM,0
SMG8,0
RNF220,0
RIF1,12.25113101
SLC25A36,0
VPS13D,1.99960481
RIC8B,4.6542886
NUDT11,3.4269739
NADSYN1,1.24285218
DNAJC17,1.86907763
PBRM1,2.1721879
EVA1B,0
RPRD1A,1.38979036
APPL2,4.8295321
,0
PLEKHG6,5.92659204
MAP1S,11.79631952
LGI2,0
GOLPH3L,4.32884838
SBNO1,0
ARL8B,7.84654818
DCUN1D2,0
SETD5,2.50823334
ATAD3A,3.79708722
DPPA4,0
BBS7,8.7360546
RCBTB1,1.86907763
P3H2,4.19199292
FANCI,2.99131281
TMLHE,1.47083869
EXD2,1.86907763
MACO1,6.94203619
LRRC20,0
TRIM62,1.24285218
ETNK2,0
RAVER2,1.86907763
NAT10,6.51738713
LRRC1,0
PANK4,0
PANK4,0
USP40,0
MOB1A,3.92461019
SMU1,3.73839974
UBA6,1.24285218
SLC38A7,2.97815598
OGFOD1,3.63882053
STEAP3,4.61171227
KIRREL1,6.9534755
SLC47A1,1.98266541
UQCC1,1.89050679
NEIL3,1.61745951
PACC1,1.9977004
YY1AP1,5.17508849
ELP2,4.60441503
PCMTD2,0
PCMTD2,0
ASXL2,3.34398731
TMEM39A,0
WDR41,3.76518871
ADI1,3.7368374
ADI1,3.7368374
MRGBP,2.47896095
THNSL2,0
TMEM143,1.99987951
MAP11,2.93751705
TMEM19,0
ECHDC2,0
PSPC1,5.67860929
NUDT15,0
IMP3,6.57613073
TMEM100,4.94906661
PHF10,3.49204594
VPS53,8.39859751
VPS53,8.39859751
PGM2,4.88984703
FGGY,0
QRSL1,1.92648994
ZNF654,0
TMEM140,0
MCOLN3,6.74422191
UBE2W,1.61745951
RBM41,0
C4orf19,1.99961509
TMEM40,0
RHOT1,5.82413536
ACOXL,1.60571894
BRF2,1.72061672
PPP6R3,3.93755027
UEVLD,0
FBXW7,6.60887793
CCDC91,4.79834692
RNF121,2.90665397
BRIX1,1.72112764
PI4K2B,4.90566494
OLAH,0
GIMAP4,0
SPTLC3,2.75961221
DDX19A,2.78192987
ZNF444,0
RFK,2.39001482
CPPED1,3.98534023
TMEM144,0
SLC29A3,4.78381274
RSAD1,0
AP5S1,6.72140285
TMA16,2.76543296
MIS18BP1,1.7767588
TMEM74B,0
LARP6,3.86910765
ABCF3,0
UFSP2,2.60591519
AGPAT5,5.84002804
AGPAT5,5.84002804
LIN7C,10.84845737
RNLS,1.70705006
MNS1,4.86874532
BLOC1S4,3.53574784
ACER3,2.30415191
DRAM1,3.87394228
SYNJ2BP,7.97546773
SLC39A9,0
NIPSNAP3B,0
FBXL8,1.94644613
SHFL,3.66240179
WDR33,4.48821667
GIMAP5,3.86158884
LSG1,5.61580316
STRBP,2.82207513
SLC35C1,2.88604298
PLCXD1,0
ZGRF1,0
TCP11L1,0
ABHD10,2.58905868
CHDH,0
VNN3,2.98458357
COPRS,3.88033472
LAPTM4B,10.55895145
HJURP,6.48160119
TBC1D2,3.88197392
STYK1,2.93593048
PI4K2A,21.78629136
TMEM63B,2.98767862
HEMGN,0
IMPACT,1.99895193
TMEM176A,0
LGR4,1.74820254
PIDD1,5.67769119
,0
TMCO6,1.9977004
LRRC59,8.84280229
MEG3,0
MCM10,3.17125349
NCBP3,3.899399
ZNF331,0
SIRPG,3.86906315
YOD1,1.24285218
AP1AR,4.28032343
STRADB,3.56315267
CAMK2N1,5.94415155
CSGALNACT2,3.37958388
DNAJA4,1.99733796
NDUFAF7,2.86314473
"",2.97189216
PARL,2.97189216
ETNK1,3.95326171
CHST12,2.77074002
HES6,1.90038475
TRPV6,1.74820254
TRPV6,1.74820254
TNFRSF19,2.93608116
NOP10,5.92347509
MACROH2A2,6.38157337
GPRC5D,1.98266541
SLC35E3,0
BATF3,0
DDX43,0
SAGE1,2.28356129
SMPD3,2.82214705
ASIC4,0
ELAC1,1.94162869
TRIM36,3.66282796
DHTKD1,3.6862829
FEM1A,0
PIP4P2,2.95674853
SVOP,2.8289274
ELMOD1,1.97950538
SLC30A10,4.74667247
MAML3,2.19615612
CDCA7L,3.53456684
IL17RB,5.85851536
RBM38,1.94162869
ZNF823,0
SOX6,1.61745951
KLK15,1.99950781
ENOSF1,0
PLXNA3,7.8762313
HAUS7,4.25685901
CDC42BPG,2.94920893
ZNF821,1.61745951
DNAH3,2.57631271
GALNT10,2.88604298
CNOT11,2.83037542
FOXRED1,4.80886595
CDV3,1.96798985
STAB2,4.84890846
NAGK,1.99992492
SUPT20H,2.29369673
KIF27,3.88717291
CHRNA9,6.88708432
UBE2Q1,2.97046988
MIOX,2.21320947
MED29,0.95864027
BMP2K,1.69762243
VEZT,5.97322756
GOLGA2P5,0
OTUD5,0
ZCCHC8,4.63070869
RNPC3,2.45360599
ITLN1,5.98489106
DDX60,2.64781629
CDKN2AIP,1.56532508
CARMIL1,8.88775829
KIF21A,3.9126207
PPP1R9A,11.88114968
ZNF280C,0
VPS50,3.90481142
OTUB1,3.90344601
FERMT1,4.99075138
MTMR8,2.71532651
KIF16B,6.4893183
PRR5,1.882321
ASAP3,4.94131956
ASAP3,4.94131956
TASP1,0
DOCK10,6.89372773
STAP2,1.96798985
TRMT1,2.46525004
THUMPD1,0
POMGNT1,2.74402192
ZDHHC7,3.61033356
AMBRA1,8.10721924
SMPD4,5.24073918
ZNF407,1.79395999
PNRC2,4.64314287
SLC39A4,3.90666007
SLC39A4,3.90666007
LRRC40,2.96641253
G2E3,2.86108264
KRBOX4,0
DEPDC1,1.99938189
CHD7,2.25891168
SYBU,7.86304036
FLVCR2,2.85393962
BTBD2,1.86075455
OSGEP,5.64088634
LYAR,3.89323271
RAB20,8.02341892
PIGV,2.99091439
NHP2,7.25145343
SLC48A1,3.9491333
BCAS4,0
TMEM127,3.95017944
NLRP2,4.53069691
NLRP2,4.53069691
NLRP2,4.53069691
NLRP2,4.53069691
NLRP2,4.53069691
NLRP2,4.53069691
NLRP2,4.53069691
NLRP2,4.53069691
NLRP2,4.53069691
NLRP2,4.53069691
INTS8,1.46904761
ZNF692,1.72112764
RNF126,3.66240179
ZNF416,0
PRPF40A,6.54492922
DDX27,1.79628883
HIF1AN,4.44851245
ZNF446,0
CDC37L1,3.84944105
URGCP,1.94162869
NPLOC4,6.62383748
DENND4C,4.88912085
MFN1,5.12518333
PEX26,2.37441801
PPP4R3A,2.89889365
NBPF1,0
SLC30A6,2.88604298
IWS1,1.61745951
LIMS2,3.97535156
RUFY2,2.78263411
SCYL2,3.70388088
KANSL3,4.69077536
RABL6,3.72994742
MREG,2.99833271
TRMU,1.85360973
YEATS2,1.97233464
PACS1,2.73563924
FRMD4A,3.9789383
LUC7L,1.74167388
KDM4D,4.74883381
NSUN5,1.72112764
RBM22,6.42221777
VAC14,6.58235792
RADIL,0
IARS2,2.58905868
MAP7D1,2.7092903
ARHGEF40,0
POLR3B,2.89181467
CCDC88A,10.5888831
IPO9,3.85619157
NDC1,8.53559629
NECAP2,3.87056949
FAR2,3.48859513
ZNF334,0
TENM3,3.81572993
DOK4,0
LMBR1L,1.74820254
WDR11,6.85903755
POLR3E,3.72406183
POLR3E,3.72406183
SLF2,4.64255974
TSR1,3.86709584
CEP72,2.61837469
ASF1B,2.87774396
ASF1B,2.87774396
INTS13,2.75424746
BTBD7,0
BTBD7,0
N4BP2,0
ATF7IP,4.57346108
FAM222B,0
HHAT,1.99205705
HHAT,1.99205705
ZFP64,1.79395999
DNAJC11,2.70874856
VPS35,16.27818498
ARFGAP1,3.82952532
NAXD,0
ENAH,7.95201528
EDEM2,3.50081903
PARVA,6.7200118
CHFR,1.69762243
COA1,2.82058194
AP5M1,6.77366234
NUP133,7.26132361
CNDP2,2.99256063
CCAR1,1.97950538
AGK,7.09115566
AGK,7.09115566
TMEM184C,0
SEPTIN11,9.72399146
OGDHL,3.6862829
TMEM30A,8.75575394
CDK5RAP2,13.15845076
INTS9,3.57127014
UGGT2,4.27927991
RCOR3,2.94071914
WDR12,3.49396443
DHX32,2.85939551
TTC17,3.75906519
ZNF701,0
EXOC1,7.67016333
IFT122,8.73166657
INAVA,1.86907763
H2AJ,2.93044607
NGLY1,2.61026656
ZNF83,0
EXOC2,4.89420778
PRR11,2.95412667
TBC1D23,3.49633672
TDP1,3.59961219
SAYSD1,2.97013495
MBD5,4.90212349
CFAP44,0
ERMARD,1.99205705
ERMARD,1.99205705
RIOK2,4.8053378
CMTR2,1.86907763
MCTP2,4.97549421
FGD6,4.82989768
ZNF415,3.76446798
TXLNG,1.98715536
LMBRD1,4.94611833
DEPDC1B,0
CSGALNACT1,3.33326164
LRIF1,3.65114075
MINDY1,4.64802016
DDX28,5.5303401
PCID2,2.61427166
MBNL3,2.75424746
CACNA2D3,1.98266541
SCN3B,3.96816637
IL26,2.91476167
DCP1A,5.59656995
ADAP2,3.81869428
LRP2BP,0
HR,3.360036
ST6GALNAC1,1.99950007
TRERF1,5.44648277
FOXJ2,1.72031909
ADCY10,12.61967762
SPATA7,6.74919853
UTP6,3.49396443
BDP1,1.72061672
BDP1,1.72061672
BDP1,1.72061672
TSNAXIP1,0
DOK5,0
KDM3A,4.845365
RNF130,1.99915953
VPS11,8.85802456
VPS11,8.85802456
PAG1,2.94285051
PECR,3.44721748
DCAF6,4.92337078
SELENOS,8.39290721
GLT8D1,2.95864943
EMC3,1.97168459
CAND1,11.6844728
UBAP2,1.86907763
CENPJ,9.33429259
EAPP,1.86907763
CENPN,3.85748198
EAF2,2.12452366
WWC3,0
ARHGAP15,2.77954856
PPP2R2D,1.89967068
BRK1,4.91251288
ITFG2,3.9728328
CISD1,2.94081132
PLGRKT,0
USE1,3.77033432
PSENEN,7.73700855
TEX2,1.99990361
ZC3H15,2.90649106
ACOT13,3.7093143
KIZ,2.9096144
TMEM165,7.29279782
BEX1,2.70285551
ACTR10,4.91887911
ECHDC1,1.73010826
TMEM126B,2.91261793
SLC22A11,4.68513664
HDAC8,6.55277489
ASH1L,4.76304997
PBK,0
GSDMB,1.96798985
GABRQ,8.93038781
WSB2,0
LMO3,0
ZKSCAN7,0
ZKSCAN7,0
GOLGA6B,2.85381627
GPRC5C,4.97180482
MYNN,0
ZNF395,2.61026656
DEFB103B,2.92364827
DEFB103B,2.92364827
DEFB103A,2.92364827
DEFB103B,2.92364827
MESP1,0
UNC45A,3.66192198
ZNF302,0
THSD1,2.99522311
ACSS2,4.54998581
KMT2E,8.61987941
RNF114,3.79952357
ZC4H2,3.97042469
CMAS,2.8946182
ANGPTL8,0
BIN3,1.97201879
APOBR,4.70824132
ERBIN,9.86174561
LANCL2,3.93812706
NXT2,3.76960033
CTTNBP2NL,1.90233666
RCC2,8.87517662
RCC2,8.87517662
NKRF,2.25891168
INKA2,0
DMAP1,5.63746046
MYO5C,1.99941036
APOM,4.67799072
APOM,4.67799072
APOM,4.67799072
APOM,4.67799072
APOM,4.67799072
APOM,4.67799072
APOM,4.67799072
ZMAT5,1.65664478
LIN37,1.99982866
KLHL9,2.92860389
SULF2,4.93131066
SEPTIN3,10.55659824
AJAP1,6.81317115
NDUFA12,4.79383811
NSFL1C,7.76929654
GNG12,3.98682535
BAIAP2L1,5.98023239
BCAP29,3.88790438
BCAP29,3.88790438
SLC50A1,5.83437583
KLHL7,6.73956598
CFC1,3.95177337
NXF5,1.86907763
NXF3,3.48144187
NXF2,4.52641518
MYDGF,2.92198572
SMG9,1.72633557
BARX1,0
PDGFC,8.90483434
ALG1,3.9094737
KLHL4,2.64897024
TMEM234,0
PCDHGC5,0
PCDHGC4,0
PCDHGB7,0
PCDHGB6,0
PCDHGB5,1.99996281
PCDHGB3,0
PCDHGB2,0
PCDHGB1,1.99744595
PCDHGA11,0
PCDHGA10,0
PCDHGA9,0
PCDHGA7,0
PCDHGA6,0
PCDHGA5,0
PCDHGA4,0
PCDHGA3,1.97547522
PCDHGA2,0
PCDHGA1,0
PCDHB15,0
PCDHB14,1.72692763
PCDHB13,1.72692763
PCDHB12,0
PCDHB11,1.72692763
PCDHB10,1.72692763
PCDHB9,1.72692763
PCDHB8,0
PCDHB7,0
PCDHB6,1.72692763
PCDHB4,1.72692763
PCDHB3,1.72692763
PCDHB2,1.72692763
PCDHAC2,0
PCDHAC1,0
PCDHA13,0
PCDHA12,0
PCDHA11,0
PCDHA10,1.99911604
PCDHA8,0
PCDHA7,0
PCDHA6,1.99911604
PCDHA5,0
PCDHA4,2.99848805
PCDHA3,0
PCDHA2,0
PCDHA1,2.99848805
TEX15,1.86907763
TEX14,6.87951672
TEX12,0
TEX11,0.3685824
NSMCE3,3.82275124
NSMCE3,3.82275124
RNF17,1.86907763
STK31,2.82582721
TDRD1,3.0165561
GSDMC,4.70426227
GSDMC,4.70426227
DNAH7,5.55889685
ANKH,3.82644914
MOSPD1,5.77708033
MTFR1L,0
LMOD3,4.36871395
SUSD2,2.99456272
ZNF253,0
KIAA1217,0
BTNL2,2.8596958
BTNL2,2.8596958
BTNL2,2.8596958
BTNL2,2.8596958
BTNL2,2.8596958
BTNL2,2.8596958
BTNL2,2.8596958
BTNL2,2.8596958
MRAP,3.91518918
YLPM1,3.54447052
CRTAM,0
RNF20,4.60718323
TMX4,0
SERTAD4,0
SERTAD4,0
CTNNBL1,5.81970569
C8orf44,0
GPCPD1,0
LRRC8A,4.89802038
CPXM1,0
IRGC,0
WDR45B,2.89850633
BEX4,3.79551682
GKN1,0
PARD3,16.79652731
IL36G,1.70705006
SLC7A10,2.81500504
TRPV5,2.59521476
TRPV5,2.59521476
METTL3,4.63250016
PRMT8,3.94726163
PPAN,2.92795475
CABP5,0
LTB4R2,3.90528929
LTB4R2,3.90528929
CTPS2,0
RPRM,1.99915953
CCL28,2.96040572
