Gene	HIPred
TMEM179B	0.144167379
SLC22A10	0.111908376
CHRM1	0.70702368
SLC22A24	0.111908376
LGALS12	0.170125708
TAF6L	0.77079457
SLC22A9	0.111908376
HRASLS2	0.139342904
SLC22A25	0.111908376
PPP1R14B	0.311623305
AP000721.4	0.111908376
RCOR2	0.563471615
STIP1	0.728713572
OTUB1	0.675177455
NUDT22	0.17792584
VEGFB	0.396258533
DNAJC4	0.123297259
ATL3	0.476227701
TRPT1	0.195770636
FERMT3	0.651785195
MACROD1	0.396258533
COX8A	0.111908376
PLA2G16	0.1311391
FKBP2	0.557006776
RTN3	0.30082199
MARK2	0.661956608
FLRT1	0.495308787
C11orf84	0.375645339
NAA40	0.342541873
PRDX5	0.335327148
NRXN2	0.650883615
KCNK4	0.481795013
PLCB3	0.654942453
RASGRP2	0.784873009
RPS6KA4	0.784873009
ESRRA	0.784873009
PYGM	0.414402038
TRMT112	0.182719857
TEX40	0.254139632
CDC42BPG	0.48419559
CCDC88B	0.432370752
MAP4K2	0.695464492
BAD	0.550606132
GPR137	0.406579196
MEN1	0.77079457
SF1	0.831385493
SLC22A11	0.123297259
SLC22A12	0.146139458
TM7SF2	0.334872067
SPDYC	0.123297259
CDCA5	0.549312055
PPP2R5B	0.784873009
C11orf85	0.211700186
ZNHIT2	0.311623305
EHD1	0.685321391
ZFPL1	0.422697425
ATG2A	0.519549906
GPHA2	0.167412758
NAALADL1	0.170125708
FAU	0.766423345
SAC3D1	0.505683362
SNX15	0.198833391
ARL2	0.212742656
SYVN1	0.77079457
VPS51	0.497823924
BATF2	0.412388772
MRPL49	0.170125708
FRMD8	0.432370752
SIPA1	0.519549906
CDC42EP2	0.621434689
SLC25A45	0.170125708
RNASEH2C	0.295941204
TIGD3	0.208481908
SCYL1	0.636561334
DPF2	0.774626613
MAP3K11	0.654942453
POLA2	0.633657217
LTBP3	0.654942453
EHBP1L1	0.280190766
KCNK7	0.144167379
RELA	0.77079457
PCNXL3	0.627284646
CAPN1	0.75763309
KAT5	0.80907917
FAM89B	0.290747881
SSSCA1	0.39679274
CCDC85B	0.468020469
FIBP	0.446870536
MUS81	0.715312243
CFL1	0.658409715
CATSPER1	0.153042644
GAL3ST3	0.54447186
BANF1	0.658409715
CTSW	0.146139458
EIF1AD	0.368648678
EFEMP2	0.589421332
FOSL1	0.744492769
OVOL1	0.755424023
DRAP1	0.620203912
AP5B1	0.170125708
SF3B2	0.80907917
CST6	0.274280727
C11orf68	0.311623305
SNX32	0.170125708
SART1	0.747095764
SLC29A2	0.196595117
RAB1B	0.661956608
CTSF	0.123297259
CTD-3074O7.11	0.132359073
BRMS1	0.639852762
BBS1	0.132359073
NPAS4	0.726375937
B3GNT1	0.515755296
PACS1	0.774626613
ZDHHC24	0.338612705
DPP3	0.198833391
MRPL11	0.590069056
CNIH2	0.70702368
RIN1	0.489121497
RP11-867G23.8	0.146139458
CD248	0.527193248
KLC2	0.698045254
TMEM151A	0.573740065
PELI3	0.568249464
YIF1A	0.338612705
RBM4B	0.675177455
LRFN4	0.661956608
ANKRD13D	0.571837127
CCDC87	0.123297259
RBM4	0.743216276
RHOD	0.676289141
SYT12	0.300067365
C11orf80	0.16872409
SSH3	0.489121497
RBM14	0.62990725
KDM2A	0.72829324
RBM14-RBM4	0.380376667
SPTBN2	0.643913925
PC	0.693781972
ADRBK1	0.792929709
RCE1	0.523230076
CCS	0.367991328
POLD4	0.740320027
TBC1D10C	0.284816563
CARNS1	0.360648513
CLCF1	0.667128563
NDUFV1	0.345856816
GSTP1	0.587698996
CABP2	0.291500628
CABP4	0.146139458
C11orf72	0.153042644
NUDT8	0.200602785
CDK2AP2	0.375013441
CORO1B	0.622107685
TMEM134	0.123297259
GPR152	0.208481908
RAD9A	0.740320027
AIP	0.792929709
PPP1CA	0.71101737
RPS6KB2	0.51228559
PITPNM1	0.756127596
TBX10	0.170125708
PTPRCAP	0.249521896
TPCN2	0.33196339
GAL	0.207279682
LRP5	0.654942453
MRPL21	0.174265563
MYEOV	0.152543604
UNC93B1	0.518653154
C11orf24	0.123297259
MTL5	0.233205885
SUV420H1	0.672696948
MRGPRF	0.282110006
ACY3	0.146139458
CHKA	0.72829324
ALDH3B2	0.146139458
CPT1A	0.638582647
IGHMBP2	0.414402038
ALDH3B1	0.170125708
PPP6R3	0.601077437
MRGPRD	0.123297259
NDUFS8	0.216578513
TCIRG1	0.49761945
CCND1	0.830946863
FGF3	0.79961127
KRTAP5-8	0.146139458
DHCR7	0.398871154
SHANK2	0.682115436
KRTAP5-11	0.179693475
CTTN	0.662238479
ANO1	0.735934734
NADSYN1	0.443419188
KRTAP5-7	0.146139458
KRTAP5-9	0.146139458
FADD	0.671574891
FGF4	0.813056409
KRTAP5-10	0.111908376
PPFIA1	0.824708164
FGF19	0.63829881
FAM86C1	0.148215801
AP000867.1	0.179693475
ORAOV1	0.351702899
P2RY6	0.455463469
PHOX2A	0.634462833
P2RY2	0.713102221
FOLR1	0.322474241
PDE2A	0.75617367
FOLR3	0.138881207
INPPL1	0.715312243
RNF121	0.591455102
LRTOMT	0.19806622
IL18BP	0.123297259
NUMA1	0.519549906
DEFB108B	0.123297259
FOLR2	0.146139458
FCHSD2	0.595059097
ATG16L2	0.336603045
LAMTOR1	0.605700672
ARAP1	0.636561334
ANAPC15	0.708680093
STARD10	0.398944288
CLPB	0.578267157
CHRDL2	0.285161734
DNAJB13	0.494361579
UCP2	0.611994922
ARHGEF17	0.61401242
FAM168A	0.653748095
KCNE3	0.310480386
C2CD3	0.417458832
PGM2L1	0.638582647
PPME1	0.826519787
UCP3	0.219123349
MRPL48	0.230180964
POLD3	0.831385493
PLEKHB1	0.28995356
COA4	0.170125708
RAB6A	0.518653154
PAAF1	0.66193229
RNF169	0.3721928
RELT	0.1311391
P4HA3	0.251471996
UVRAG	0.734715998
WNT11	0.813056409
GDPD5	0.75617367
DGAT2	0.387926191
OR2AT4	0.170125708
NEU3	0.298113853
KLHL35	0.238498077
MOGAT2	0.595059097
C11orf30	0.794239461
SERPINH1	0.442606151
PRKRIR	0.728314996
MAP6	0.373487622
RPS3	0.782960892
ARRB1	0.72829324
LRRC32	0.234216228
SPCS2	0.410600603
SLCO2B1	0.306420118
XRRA1	0.272623926
MYO7A	0.288511723
USP35	0.554481149
GDPD4	0.123297259
B3GNT6	0.285495073
CAPN5	0.288511723
RSF1	0.703593791
ALG8	0.429269791
TSKU	0.365552694
THRSP	0.170125708
INTS4	0.575333595
NDUFC2-KCTD14	0.163881958
AQP11	0.330232978
CLNS1A	0.687431693
OMP	0.231108725
PAK1	0.75617367
KCTD21	0.458951801
ACER3	0.767620981
AAMDC	0.513743401
KCTD14	0.255673796
NDUFC2	0.163881958
FAM181B	0.285495073
CCDC83	0.123297259
TMEM126B	0.111908376
EED	0.776805341
PRCP	0.176564395
SYTL2	0.123297259
CCDC89	0.144167379
PCF11	0.782960892
RAB30	0.72829324
CCDC90B	0.332857996
NARS2	0.492040008
PICALM	0.595059097
CREBZF	0.334974498
ANKRD42	0.349588096
TMEM126A	0.111908376
DLG2	0.705665529
C11orf82	0.146139458
GAB2	0.251804739
TENM4	0.682950974
TRIM49C	0.186891869
NAALAD2	0.187376842
FZD4	0.699412525
MTNR1B	0.501750886
CHORDC1	0.595059097
C11orf73	0.529801667
TYR	0.250911236
PRSS23	0.349588096
TRIM49	0.290178984
CCDC81	0.198833391
NOX4	0.593016148
TMEM135	0.591455102
RAB38	0.397666126
GRM5	0.846097052
CTSC	0.228539303
ME3	0.563471615
FAT3	0.465840608
ANKRD49	0.444217145
CWC15	0.672696948
PANX1	0.318680406
SMCO4	0.484256297
MRE11A	0.715312243
FOLR4	0.146139458
CCDC67	0.123297259
HEPHL1	0.196595117
GPR83	0.479438841
MED17	0.715312243
FUT4	0.274280727
SLC36A4	0.196595117
KIAA1731	0.111908376
KDM4D	0.308681369
TAF1D	0.460647643
PIWIL4	0.322283506
KDM4E	0.347640276
C11orf54	0.332857996
AMOTL1	0.700521588
CCDC82	0.146139458
CEP57	0.47865659
C11orf70	0.250911236
TMEM133	0.146139458
JRKL	0.482901096
CNTN5	0.544160545
MAML2	0.313711941
BIRC3	0.579379797
YAP1	0.831385493
KIAA1377	0.123297259
MTMR2	0.488307536
TRPC6	0.624163628
BIRC2	0.734628618
SESN3	0.661956608
ENDOD1	0.170125708
TMEM123	0.171636716
FAM76B	0.289425075
PGR	0.833875239
ANGPTL5	0.176564395
MMP10	0.155568168
DDI1	0.208481908
MMP7	0.260110319
CASP4	0.317625225
DCUN1D5	0.72829324
CASP12	0.111908376
MMP13	0.45054999
MMP27	0.1311391
MMP8	0.1333047
CASP5	0.1333047
MMP1	0.208788425
CARD17	0.111908376
MMP20	0.197066396
CASP1	0.555863798
PDGFD	0.604653239
MMP3	0.182427764
DYNC2H1	0.652402878
CARD16	0.329879493
SLC35F2	0.229911476
RAB39A	0.379287452
ALKBH8	0.196595117
ATM	0.747131348
KBTBD3	0.349588096
ELMOD1	0.686855912
CWF19L2	0.169639766
AASDHPPT	0.735656083
CARD18	0.111908376
ACAT1	0.284816563
MSANTD4	0.322202206
EXPH5	0.123297259
C11orf65	0.123297259
AP000889.3	0.123297259
CUL5	0.672696948
NPAT	0.637338638
SLN	0.278583318
GRIA4	0.749501348
GUCY1A2	0.745749354
KDELC2	0.28195098
FDXACB1	0.148215801
SIK2	0.809006751
LAYN	0.250911236
ALG9	0.488307536
DDX10	0.484275013
PPP2R1B	0.624089301
C11orf1	0.144167379
COLCA1	0.179693475
ZC3H12C	0.699412525
CRYAB	0.767147124
C11orf88	0.145488262
C11orf53	0.170125708
BTG4	0.259000301
C11orf87	0.349967927
FDX1	0.205863535
POU2AF1	0.422697425
RDX	0.813755631
ARHGAP20	0.571066737
HSPB2	0.341244161
TIMM8B	0.231108725
TTC12	0.303126216
C11orf57	0.595059097
PTS	0.687886536
TMPRSS5	0.167412758
DLAT	0.500910997
ANKK1	0.144167379
DRD2	0.852899194
IL18	0.327343971
TEX12	0.170125708
ZW10	0.682588041
C11orf52	0.153042644
PIH1D2	0.123297259
DIXDC1	0.636561334
BCO2	0.146139458
SDHD	0.598057508
CLDN25	0.146139458
NXPE4	0.111908376
HTR3A	0.250911236
HTR3B	0.14374274
C11orf71	0.146139458
NXPE1	0.111908376
NNMT	0.241154462
BUD13	0.727574825
REXO2	0.699412525
APOA4	0.146139458
APOC3	0.146139458
ZBTB16	0.831385493
RBM7	0.457562566
USP28	0.705665529
CADM1	0.66476655
APOA5	0.237914741
PAFAH1B2	0.748812795
NXPE2	0.111908376
SIK3	0.72829324
ZNF259	0.488307536
APOA1	0.460647643
SIDT2	0.563471615
AMICA1	0.178924084
SCN2B	0.344946861
TMPRSS13	0.198833391
TAGLN	0.444217145
CEP164	0.396241546
MPZL3	0.144167379
TMPRSS4	0.207846448
SCN4B	0.275012761
FXYD6-FXYD2	0.18881315
CD3E	0.545987666
FXYD2	0.209607884
PCSK7	0.519549906
RNF214	0.666647613
CD3D	0.464345217
FXYD6	0.18881315
MPZL2	0.194972709
BACE1	0.824708164
DSCAML1	0.693386316
IL10RA	0.454711556
ARCN1	0.784873009
TRAPPC4	0.575711191
TREH	0.196595117
CD3G	0.294468492
ATP5L	0.502246022
DDX6	0.672696948
UPK2	0.144167379
KMT2A	0.727864563
BCL9L	0.375645339
CXCR5	0.293723911
PHLDB1	0.614335716
RPS25	0.526200235
FOXR1	0.158249199
CCDC84	0.167412758
TTC36	0.278892756
TMEM25	0.28195098
IFT46	0.529801667
UBE4A	0.638582647
RP11-770J1.5	0.123297259
HYOU1	0.624641776
NLRX1	0.196595117
CCDC153	0.123297259
HMBS	0.653748095
SLC37A4	0.306355447
USP2	0.789748371
C1QTNF5	0.695549965
MFRP	0.179693475
THY1	0.416259617
DPAGT1	0.500629544
ABCG4	0.670620084
H2AFX	0.764499068
VPS11	0.575333595
HINFP	0.824708164
C2CD2L	0.661956608
RNF26	0.370007098
MCAM	0.483232886
PDZD3	0.144167379
CBL	0.673698902
PVRL1	0.786468923
GRAMD1B	0.755424023
HSPA8	0.792929709
CLMP	0.425205797
CRTAM	0.146139458
BLID	0.146139458
ARHGEF12	0.8223508
SC5D	0.550719023
TECTA	0.72507143
TMEM136	0.325380534
OAF	0.354114771
UBASH3B	0.824708164
SORL1	0.476227701
POU2F3	0.527454972
TBCEL	0.661956608
TRIM29	0.372816563
GRIK4	0.622939706
C11orf63	0.123297259
BSX	0.57971853
OR8G1	0.111908376
SCN3B	0.541987121
OR6X1	0.170125708
OR8G5	0.132359073
OR10G4	0.139342904
VWA5A	0.146139458
OR10G9	0.111908376
OR10G8	0.158249199
OR10G7	0.139342904
OR8D4	0.170125708
OR8D2	0.203408599
ZNF202	0.359307051
TMEM225	0.17343317
OR6M1	0.146139458
OR6T1	0.146139458
OR4D5	0.170125708
OR10S1	0.144167379
OR8D1	0.146139458
HEPN1	0.146139458
ROBO3	0.475266188
NRGN	0.621434689
ESAM	0.242509574
HEPACAM	0.629610837
VSIG2	0.16190204
ROBO4	0.270308048
CCDC15	0.123297259
OR8B4	0.234216228
TBRG1	0.410299271
OR8B12	0.111908376
OR8B8	0.1311391
OR8B3	0.25535503
OR8A1	0.170125708
OR8B2	0.139342904
SIAE	0.22862041
RP11-664I21.6	0.179693475
MSANTD2	0.672696948
PANX3	0.22862041
SPA17	0.170952082
SRPR	0.71101737
TMEM218	0.19806622
RPUSD4	0.169388831
PKNOX2	0.699412525
FEZ1	0.836875796
HYLS1	0.144167379
CDON	0.680677056
CHEK1	0.75450474
PUS3	0.196595117
FAM118B	0.529801667
ACRV1	0.123297259
PATE1	0.123297259
STT3A	0.75617367
DDX25	0.411080986
SLC37A2	0.294196963
EI24	0.653748095
PATE2	0.123297259
KCNJ5	0.651077151
TP53AIP1	0.123297259
ST14	0.678150415
PRDM10	0.575333595
TMEM45B	0.300067365
APLP2	0.718180001
TIRAP	0.540741086
FLI1	0.79233712
ST3GAL4	0.72829324
ETS1	0.824708164
ARHGAP32	0.628225148
DCPS	0.170125708
KIRREL3	0.661956608
FOXRED1	0.144167379
RP11-712L6.5	0.153042644
KCNJ1	0.517467737
BARX2	0.690129042
C11orf45	0.152543604
ZBTB44	0.579714477
NFRKB	0.747131348
NCAPD3	0.421328872
VPS26B	0.748812795
GLB1L2	0.16190204
ADAMTS8	0.300067365
ACAD8	0.288511723
SNX19	0.367896616
THYN1	0.196595117
IGSF9B	0.755424023
NTM	0.646412015
OPCML	0.700585186
B3GAT1	0.755424023
JAM3	0.50084877
ADAMTS15	0.72507143
SPATA19	0.123297259
GLB1L3	0.138881207
WNT5B	0.774301469
IQSEC3	0.735293925
DCP1B	0.378503025
WNK1	0.74495703
ADIPOR2	0.61672318
CACNA1C	0.693781972
FKBP4	0.824708164
SLC6A13	0.527515531
ERC1	0.743839204
RAD52	0.566305161
FBXL14	0.514124811
CCDC77	0.144167379
LRTM2	0.748623252
SLC6A12	0.289835215
B4GALNT3	0.492040008
KDM5A	0.792573988
CACNA2D4	0.275012761
NINJ2	0.146139458
NRIP2	0.146511853
ITFG2	0.411230862
EFCAB4B	0.280633748
CCND2	0.786468923
TULP3	0.293936282
PARP11	0.310480386
FOXM1	0.691113234
AKAP3	0.299995273
KCNA6	0.764745831
FGF23	0.329879493
RAD51AP1	0.592335701
GALNT8	0.146139458
KCNA5	0.540451348
NDUFA9	0.3769328
C12orf5	0.397810727
DYRK4	0.144167379
KCNA1	0.651181638
FGF6	0.764626801
RHNO1	0.123297259
PRMT8	0.730775952
C12orf4	0.488307536
TSPAN9	0.695752084
IFFO1	0.563471615
VAMP1	0.514125466
MRPL51	0.329177499
TAPBPL	0.123297259
ANO2	0.250911236
TNFRSF1A	0.743216276
LPAR5	0.272162974
PLEKHG6	0.3721928
GAPDH	0.709107816
CHD4	0.703963399
NTF3	0.786043048
CD9	0.799537539
VWF	0.603037536
LTBR	0.594074547
ACRBP	0.241776288
SCNN1A	0.594703972
NCAPD2	0.64767915
ING4	0.753586948
NOP2	0.573078573
CD27	0.594074547
GNB3	0.412042409
USP5	0.799691498
ZNF384	0.661956608
SPSB2	0.241881713
C12orf57	0.453822047
MLF2	0.72829324
GPR162	0.37542218
PTMS	0.560291588
ATN1	0.71101737
CD4	0.53944236
LRRC23	0.195770636
LEPREL2	0.170125708
PIANP	0.593222201
TPI1	0.774626613
PTPN6	0.824708164
COPS7A	0.765388608
CDCA3	0.544681489
ENO2	0.792615056
LAG3	0.272623926
PHB2	0.75617367
SLC2A14	0.439998388
RBP5	0.309743106
C1S	0.222399339
APOBEC1	0.212742656
CLEC4C	0.316313624
GDF3	0.17343317
CLSTN3	0.653748095
PEX5	0.75617367
LPCAT3	0.657683909
EMG1	0.394194305
CD163L1	0.163354397
C1RL	0.111908376
ACSM4	0.144167379
CD163	0.332020491
DPPA3	0.123297259
FOXJ2	0.500561118
C3AR1	0.123297259
NANOG	0.484920919
SLC2A3	0.380376667
AICDA	0.517624974
CLEC4E	0.111908376
CD69	0.111908376
A2ML1	0.145488262
A2M	0.31865111
CLEC6A	0.111908376
PHC1	0.571837127
FAM90A1	0.139342904
ZNF705A	0.240927115
M6PR	0.824708164
PZP	0.21480003
CLEC4A	0.111908376
CLEC2D	0.251804739
NECAP1	0.542697072
CLEC4D	0.111908376
MFAP5	0.741949439
KLRG1	0.354594141
CLECL1	0.146139458
RIMKLB	0.739938915
KLRB1	0.111908376
CLEC1A	0.123297259
GABARAPL1	0.589983284
KLRD1	0.111908376
CLEC12B	0.111908376
CLEC12A	0.111908376
CLEC7A	0.111908376
NKG2-E	0.111908376
KLRC1	0.303635091
CLEC1B	0.111908376
CLEC9A	0.123297259
KLRC4	0.111908376
KLRF1	0.111908376
KLRC2	0.139342904
CLEC2B	0.146139458
KLRC3	0.158249199
KLRK1	0.1333047
TMEM52B	0.187376842
OLR1	0.369052708
TAS2R20	0.111908376
TAS2R19	0.111908376
TAS2R10	0.158249199
MAGOHB	0.297090203
TAS2R8	0.111908376
TAS2R7	0.111908376
EIF2S3L	0.375431418
PRR4	0.146139458
YBX3	0.504376411
PRH2	0.25535503
TAS2R9	0.111908376
TAS2R14	0.111908376
TAS2R46	0.111908376
PRH1	0.25535503
STYK1	0.150240377
TAS2R31	0.111908376
TAS2R13	0.158249199
TAS2R43	0.111908376
TAS2R50	0.111908376
PRB4	0.111908376
LOH12CR1	0.444217145
GPRC5A	0.170125708
TAS2R42	0.111908376
MANSC1	0.123297259
DUSP16	0.703963399
HEBP1	0.247530133
GPR19	0.31858325
PRB3	0.139342904
CREBL2	0.438924611
BCL2L14	0.145488262
APOLD1	0.272162974
LRP6	0.698162794
CDKN1B	0.782960892
TAS2R30	0.111908376
PRB2	0.111908376
GPRC5D	0.144167379
ETV6	0.824708164
DDX47	0.349531323
PRB1	0.111908376
C12orf36	0.146139458
HIST4H4	0.753686965
KIAA1467	0.38356629
ART4	0.123297259
ERP27	0.29756096
C12orf60	0.146139458
SMCO3	0.187376842
RERG	0.448050857
ARHGDIB	0.492641807
H2AFJ	0.725153267
PLBD1	0.187376842
ATF7IP	0.518653154
MGP	0.181705475
GRIN2B	0.778094649
EMP1	0.209378421
PDE6H	0.397666126
GUCY2C	0.440749556
GSG1	0.18980889
WBP11	0.784873009
PTPRO	0.549834669
CAPZA3	0.247530133
LMO3	0.537645996
PLCZ1	0.457861662
DERA	0.379979432
SLCO1B7	0.111908376
IAPP	0.255673796
SLCO1A2	0.123297259
SLCO1B1	0.111908376
STRAP	0.824708164
PLEKHA5	0.595059097
PDE3A	0.746229529
RERGL	0.215832233
SLCO1B3	0.111908376
PIK3C2G	0.322709382
SLCO1C1	0.491075456
EPS8	0.789748371
AEBP2	0.850708902
MGST1	0.302021682
LST3	0.111908376
BCAT1	0.250911236
C12orf77	0.123297259
CMAS	0.684573174
LYRM5	0.397666126
ETNK1	0.647746146
SOX5	0.80871886
KCNJ8	0.817779899
LRMP	0.280190766
KRAS	0.76946485
C12orf39	0.179693475
LDHB	0.561718941
C2CD5	0.575333595
CASC1	0.194438085
ST8SIA1	0.667128563
PYROXD1	0.250911236
GYS2	0.552530169
RECQL	0.505576611
GOLT1B	0.50664252
ABCC9	0.670620084
IFLTD1	0.123297259
ITPR2	0.578267157
STK38L	0.767620981
C12orf71	0.123297259
TM7SF3	0.492040008
RASSF8	0.644251704
SSPN	0.461601168
PPFIBP1	0.492040008
MED21	0.848568261
CCDC91	0.501571953
FGFR1OP2	0.774626613
REP15	0.200602785
MRPS35	0.417458832
ASUN	0.72829324
PTHLH	0.852899194
ARNTL2	0.532148302
KLHL42	0.672696948
DNM1L	0.736296356
ERGIC2	0.517193377
AMN1	0.394094169
TMTC1	0.553528666
FAM60A	0.672696948
METTL20	0.250911236
CAPRIN2	0.371387959
DENND5B	0.61672318
YARS2	0.317215681
FGD4	0.524089813
BICD1	0.662739813
H3F3C	0.343518734
FAR2	0.774301469
TSPAN11	0.284251481
OVCH1	0.123297259
KIAA1551	0.233205885
IPO8	0.601077437
PDZRN4	0.43630448
LRRK2	0.652402878
KIF21A	0.577648997
PKP2	0.435400307
C12orf40	0.123297259
ZCRB1	0.352169782
SLC2A13	0.663692355
PUS7L	0.279886514
CNTN1	0.809006751
ADAMTS20	0.379805952
ALG10B	0.35778144
ALG10	0.215526447
PPHLN1	0.607122958
GXYLT1	0.412954688
CPNE8	0.601180971
SYT10	0.604412496
YAF2	0.816371083
PRICKLE1	0.786468923
ABCD2	0.317215681
SLC38A2	0.595059097
AC004466.1	0.146139458
ENDOU	0.146139458
SLC48A1	0.336089313
SLC38A1	0.767620981
TMEM117	0.521547258
IRAK4	0.322202206
DBX2	0.197683722
RPAP3	0.695429444
ARID2	0.774626613
ANO6	0.250911236
SCAF11	0.54232949
AMIGO2	0.545035899
NELL2	0.686855912
VDR	0.786468923
TWF1	0.389080554
HDAC7	0.831385493
SLC38A4	0.698601484
RAPGEF3	0.536456764
PCED1B	0.139342904
LALBA	0.194555461
ADCY6	0.736296356
H1FNT	0.123297259
KANSL2	0.527594507
ASB8	0.816285133
PFKM	0.636561334
ZNF641	0.404520899
TMEM106C	0.152658507
OR10AD1	0.146139458
C12orf68	0.322474241
CCNT1	0.782960892
OR8S1	0.146139458
C12orf54	0.146139458
SENP1	0.858686686
ANP32D	0.111908376
COL2A1	0.714357436
DHH	0.537969649
TUBA1C	0.839585781
TUBA1B	0.71101737
DDN	0.584134221
TROAP	0.19855462
CCDC65	0.167412758
DDX23	0.693781972
RHEBL1	0.333497137
ARF3	0.693836689
RND1	0.836875796
FKBP11	0.224263266
LMBR1L	0.37917918
PRPH	0.591447771
CACNB3	0.601077437
WNT1	0.856183648
TUBA1A	0.77079457
PRKAG1	0.693781972
WNT10B	0.516578197
KMT2D	0.636561334
RP11-302B13.5	0.312274516
PRPF40B	0.3721928
NCKAP5L	0.3721928
RACGAP1	0.742277205
AQP6	0.223729715
FAM186B	0.111908376
MCRS1	0.764716923
TMBIM6	0.629829466
FAIM2	0.582777143
SPATS2	0.375645339
BCDIN3D	0.196595117
AQP5	0.252123386
C1QL4	0.634462833
SMARCD1	0.782960892
COX14	0.25266099
GPD1	0.332483917
AQP2	0.664610326
DNAJC22	0.167412758
ASIC1	0.724915981
KCNH3	0.714798927
FMNL3	0.563471615
GALNT6	0.322202206
LETMD1	0.422697425
POU6F1	0.550060093
DAZAP2	0.212344229
LARP4	0.494361579
BIN2	0.233205885
ATF1	0.816371083
CERS5	0.345017314
TFCP2	0.715312243
SMAGP	0.170125708
METTL7A	0.146139458
SLC11A2	0.696448743
HIGD1C	0.250911236
TMPRSS12	0.146139458
CSRNP2	0.661956608
CELA1	0.218230054
DIP2B	0.638582647
LIMA1	0.489121497
SLC4A8	0.784873009
KRT75	0.207846448
KRT81	0.219635889
KRT82	0.170125708
KRT85	0.369502634
ACVRL1	0.524391651
KRT6C	0.237914741
KRT6B	0.317764372
C12orf44	0.527827442
KRT86	0.219635889
ACVR1B	0.824708164
KRT80	0.170125708
KRT6A	0.506795704
KRT83	0.260086775
KRT7	0.208481908
ANKRD33	0.123297259
NR4A1	0.774626613
SCN8A	0.680501699
KRT84	0.144167379
GRASP	0.697207749
KRT73	0.247530133
KRT1	0.536900878
KRT3	0.111908376
KRT78	0.146139458
KRT76	0.1311391
KRT8	0.489236414
EIF4B	0.782960892
KRT18	0.809006751
KRT79	0.170125708
KRT2	0.422169268
IGFBP6	0.287329257
KRT5	0.5840891
KRT77	0.146139458
KRT71	0.247530133
SPRYD3	0.61672318
TENC1	0.415125638
KRT72	0.19890669
SOAT2	0.196595117
KRT4	0.422169268
KRT74	0.146139458
RARG	0.661956608
PRR13	0.210247278
CSAD	0.237181425
AMHR2	0.234216228
NPFF	0.123297259
C12orf10	0.195770636
TARBP2	0.774626613
RP11-793H13.10	0.332020491
ATF7	0.380376667
MFSD5	0.266798615
ITGB7	0.594703972
SP7	0.685104132
MAP3K12	0.774626613
PFDN5	0.79617542
ATP5G2	0.460647643
SP1	0.762403488
AAAS	0.265566707
ESPL1	0.691113234
ZNF740	0.317556798
PCBP2	0.782960892
CALCOCO1	0.519577324
GPR84	0.196595117
SMUG1	0.207846448
HOXC12	0.526134133
ITGA5	0.654942453
NCKAP1L	0.563471615
HOXC4	0.760896266
HOXC13	0.670481682
HOXC9	0.673884034
HOXC10	0.587444782
HOXC5	0.170125708
HNRNPA1	0.712307036
GTSF1	0.48377347
NFE2	0.597644687
ZNF385A	0.61672318
HOXC11	0.683528423
CBX5	0.831385493
COPZ1	0.774626613
HOXC8	0.746643603
HOXC6	0.836621523
LACRT	0.146139458
PPP1R1A	0.19890669
TESPA1	0.146139458
OR9K2	0.146139458
PDE1B	0.774626613
OR6C76	0.146139458
DCD	0.123297259
OR6C4	0.146139458
OR6C74	0.170125708
OR6C75	0.170125708
OR6C1	0.123297259
OR6C70	0.146139458
OR6C3	0.170125708
OR10A7	0.146139458
OR6C6	0.146139458
OR6C2	0.234216228
OR6C65	0.170125708
MUCL1	0.146139458
NEUROD4	0.444330692
OR6C68	0.144167379
OR2AP1	0.123297259
RP11-644F5.10	0.287463129
PMEL	0.123297259
SARNP	0.735136092
DGKA	0.774248421
WIBG	0.549660087
CDK2	0.802043378
SUOX	0.243945658
RDH5	0.28195098
BLOC1S1	0.174001515
ORMDL2	0.327873588
RAB5B	0.685321391
METTL7B	0.28132996
ITGA7	0.635457456
OR10P1	0.19890669
IKZF4	0.675177455
MMP19	0.152658507
DNAJC14	0.30187729
CD63	0.706893444
GDF11	0.728550792
STAT2	0.567875743
NABP2	0.774626613
ESYT1	0.427630723
ERBB3	0.68339467
RPS26	0.756383896
PA2G4	0.680607498
SMARCC2	0.724720001
IL23A	0.491139591
APOF	0.123297259
MYL6B	0.247530133
ZC3H10	0.675177455
CS	0.682115436
PAN2	0.514720798
RPL41	0.146139458
MYL6	0.665249586
SLC39A5	0.170125708
CNPY2	0.328141659
COQ10A	0.266798615
RNF41	0.831385493
ANKRD52	0.661956608
RBMS2	0.414402038
NACA	0.30082199
ATP5B	0.738514006
TMEM194A	0.367685169
BAZ2A	0.735656083
NAB2	0.774626613
HSD17B6	0.273053437
PRIM1	0.771734118
SPRYD4	0.335331529
PTGES3	0.824708164
TAC3	0.153042644
MIP	0.704433322
MYO1A	0.20014441
TIMELESS	0.51329416
GPR182	0.18980889
SDR9C7	0.154552862
RDH16	0.146139458
GLS2	0.563471615
